from,to,subject_cui,object_cui,pmid,pmid_url,sentence
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33481268,https://pubmed.ncbi.nlm.nih.gov/33481268,"In conclusion, downregulation of TNF-alpha, miR-155, and pAkt and increased SHIP-1 could improve the neuro-inflammatory state and cognitive function of LPS-induced Alzheimer's disease."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33481268,https://pubmed.ncbi.nlm.nih.gov/33481268,Hydrogen sulfide and mesenchymal stem cells-extracted microvesicles attenuate LPS-induced Alzheimer's disease.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,"In recent years, as the infectious theory and endotoxin hypothesis of AD has gained substantial attention, several studies have proposed that    Porphyromonas gingivalis     (   P. gingivalis    ), one of the main pathogenic bacteria of chronic periodontitis, and the lipopolysaccharide (LPS) of    P. gingivalis     may lead to AD-like pathological changes and cognition impairment."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,Our study aimed to investigate the effects of    P. gingivalis    -LPS preparation on immuno-inflammation in microglial cells and further compared the differential inflammatory response induced by    P. gingivalis    -LPS and    Escherichia coli     (   E. coli)     LPS preparations.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,Lipopolysaccharide Preparation Derived From    Porphyromonas gingivalis     Induces a Weaker Immuno-Inflammatory Response in BV-2 Microglial Cells Than    Escherichia coli     by Differentially Activating TLR2/4-Mediated NF-kappaB/STAT3 Signaling Pathways.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,"In recent years, as the infectious theory and endotoxin hypothesis of AD has gained substantial attention, several studies have proposed that    Porphyromonas gingivalis     (   P. gingivalis    ), one of the main pathogenic bacteria of chronic periodontitis, and the lipopolysaccharide (LPS) of    P. gingivalis     may lead to AD-like pathological changes and cognition impairment."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,Our study aimed to investigate the effects of    P. gingivalis    -LPS preparation on immuno-inflammation in microglial cells and further compared the differential inflammatory response induced by    P. gingivalis    -LPS and    Escherichia coli     (   E. coli)     LPS preparations.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,Lipopolysaccharide Preparation Derived From    Porphyromonas gingivalis     Induces a Weaker Immuno-Inflammatory Response in BV-2 Microglial Cells Than    Escherichia coli     by Differentially Activating TLR2/4-Mediated NF-kappaB/STAT3 Signaling Pathways.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,"In recent years, as the infectious theory and endotoxin hypothesis of AD has gained substantial attention, several studies have proposed that    Porphyromonas gingivalis     (   P. gingivalis    ), one of the main pathogenic bacteria of chronic periodontitis, and the lipopolysaccharide (LPS) of    P. gingivalis     may lead to AD-like pathological changes and cognition impairment."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,Our study aimed to investigate the effects of    P. gingivalis    -LPS preparation on immuno-inflammation in microglial cells and further compared the differential inflammatory response induced by    P. gingivalis    -LPS and    Escherichia coli     (   E. coli)     LPS preparations.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,33816329,https://pubmed.ncbi.nlm.nih.gov/33816329,Lipopolysaccharide Preparation Derived From    Porphyromonas gingivalis     Induces a Weaker Immuno-Inflammatory Response in BV-2 Microglial Cells Than    Escherichia coli     by Differentially Activating TLR2/4-Mediated NF-kappaB/STAT3 Signaling Pathways.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34091099,https://pubmed.ncbi.nlm.nih.gov/34091099,These results underline the significance of microbial/ inflammatory involvement in dementia and offer novel perspectives on the roles of LPSs and COX in pathogenesis of AD.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34091099,https://pubmed.ncbi.nlm.nih.gov/34091099,These results underline the significance of microbial/ inflammatory involvement in dementia and offer novel perspectives on the roles of LPSs and COX in pathogenesis of AD.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34091099,https://pubmed.ncbi.nlm.nih.gov/34091099,These results underline the significance of microbial/ inflammatory involvement in dementia and offer novel perspectives on the roles of LPSs and COX in pathogenesis of AD.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34971183,https://pubmed.ncbi.nlm.nih.gov/34971183,The role of lycopene on the hippocampus of rat model of lipopolysaccharide-induced Alzheimer's disease.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34971183,https://pubmed.ncbi.nlm.nih.gov/34971183,This study was designed to investigate the role of lycopene on hippocampus in lipopolysaccharide- induced Alzheimer's disease.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34971183,https://pubmed.ncbi.nlm.nih.gov/34971183,The role of lycopene on the hippocampus of rat model of lipopolysaccharide-induced Alzheimer's disease.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34971183,https://pubmed.ncbi.nlm.nih.gov/34971183,This study was designed to investigate the role of lycopene on hippocampus in lipopolysaccharide- induced Alzheimer's disease.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34971183,https://pubmed.ncbi.nlm.nih.gov/34971183,The role of lycopene on the hippocampus of rat model of lipopolysaccharide-induced Alzheimer's disease.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,34971183,https://pubmed.ncbi.nlm.nih.gov/34971183,This study was designed to investigate the role of lycopene on hippocampus in lipopolysaccharide- induced Alzheimer's disease.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35273209,https://pubmed.ncbi.nlm.nih.gov/35273209,"Subsequently, we used the CBN and transcriptomic data to identify key molecular pathways driving the astrocyte phenotype in four CNS pathologies: samples from mouse models of lipopolysaccharide-induced endotoxemia, Alzheimer's disease, and amyotrophic lateral sclerosis; and samples from multiple sclerosis patients."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35273209,https://pubmed.ncbi.nlm.nih.gov/35273209,"Subsequently, we used the CBN and transcriptomic data to identify key molecular pathways driving the astrocyte phenotype in four CNS pathologies: samples from mouse models of lipopolysaccharide-induced endotoxemia, Alzheimer's disease, and amyotrophic lateral sclerosis; and samples from multiple sclerosis patients."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35273209,https://pubmed.ncbi.nlm.nih.gov/35273209,"Subsequently, we used the CBN and transcriptomic data to identify key molecular pathways driving the astrocyte phenotype in four CNS pathologies: samples from mouse models of lipopolysaccharide-induced endotoxemia, Alzheimer's disease, and amyotrophic lateral sclerosis; and samples from multiple sclerosis patients."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35429976,https://pubmed.ncbi.nlm.nih.gov/35429976,"Further, a transcriptomic meta-analysis revealed that IL-6 and IFN-alpha both contribute to the formation of a core microglia response in animal models of neurodegenerative and neuroinflammatory disorders, such as Alzheimer's disease, tauopathy, multiple sclerosis and lipopolysaccharide-induced endotoxemia."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35429976,https://pubmed.ncbi.nlm.nih.gov/35429976,"Further, a transcriptomic meta-analysis revealed that IL-6 and IFN-alpha both contribute to the formation of a core microglia response in animal models of neurodegenerative and neuroinflammatory disorders, such as Alzheimer's disease, tauopathy, multiple sclerosis and lipopolysaccharide-induced endotoxemia."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35429976,https://pubmed.ncbi.nlm.nih.gov/35429976,"Further, a transcriptomic meta-analysis revealed that IL-6 and IFN-alpha both contribute to the formation of a core microglia response in animal models of neurodegenerative and neuroinflammatory disorders, such as Alzheimer's disease, tauopathy, multiple sclerosis and lipopolysaccharide-induced endotoxemia."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35890426,https://pubmed.ncbi.nlm.nih.gov/35890426,DC against Lipopolysaccharide Induced Alzheimer's Disease in Mice.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35890426,https://pubmed.ncbi.nlm.nih.gov/35890426,DC against Lipopolysaccharide Induced Alzheimer's Disease in Mice.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,35890426,https://pubmed.ncbi.nlm.nih.gov/35890426,DC against Lipopolysaccharide Induced Alzheimer's Disease in Mice.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,36499428,https://pubmed.ncbi.nlm.nih.gov/36499428,"Furthermore, systemic treatment of    Porphyromonas gingivalis     (   Pg    ) lipopolysaccharide (LPS) induced Alzheimer's disease-like neuropathological changes in middle-aged mice."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,36499428,https://pubmed.ncbi.nlm.nih.gov/36499428,"Furthermore, systemic treatment of    Porphyromonas gingivalis     (   Pg    ) lipopolysaccharide (LPS) induced Alzheimer's disease-like neuropathological changes in middle-aged mice."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,36499428,https://pubmed.ncbi.nlm.nih.gov/36499428,"Furthermore, systemic treatment of    Porphyromonas gingivalis     (   Pg    ) lipopolysaccharide (LPS) induced Alzheimer's disease-like neuropathological changes in middle-aged mice."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,36642360,https://pubmed.ncbi.nlm.nih.gov/36642360,"In conclusion, the study provides evidence that the treatment with Bacterial protease can improve the memory and learning impairments of LPS-induced AD and may be used as a promising therapeutic agent to manage AD since it has anti-inflammatory and antioxidant effect."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,36642360,https://pubmed.ncbi.nlm.nih.gov/36642360,"In conclusion, the study provides evidence that the treatment with Bacterial protease can improve the memory and learning impairments of LPS-induced AD and may be used as a promising therapeutic agent to manage AD since it has anti-inflammatory and antioxidant effect."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,36642360,https://pubmed.ncbi.nlm.nih.gov/36642360,"In conclusion, the study provides evidence that the treatment with Bacterial protease can improve the memory and learning impairments of LPS-induced AD and may be used as a promising therapeutic agent to manage AD since it has anti-inflammatory and antioxidant effect."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,37895841,https://pubmed.ncbi.nlm.nih.gov/37895841,Dapagliflozin/Hesperidin Combination Mitigates Lipopolysaccharide-Induced Alzheimer's Disease in Rats.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,37895841,https://pubmed.ncbi.nlm.nih.gov/37895841,The aim of this study was to elucidate the potential ameliorative effects of dapagliflozin and/or hesperidin on Alzheimer's disease (AD) induced by lipopolysaccharide (LPS) injection in rats.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,37895841,https://pubmed.ncbi.nlm.nih.gov/37895841,Dapagliflozin/Hesperidin Combination Mitigates Lipopolysaccharide-Induced Alzheimer's Disease in Rats.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,37895841,https://pubmed.ncbi.nlm.nih.gov/37895841,The aim of this study was to elucidate the potential ameliorative effects of dapagliflozin and/or hesperidin on Alzheimer's disease (AD) induced by lipopolysaccharide (LPS) injection in rats.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,37895841,https://pubmed.ncbi.nlm.nih.gov/37895841,Dapagliflozin/Hesperidin Combination Mitigates Lipopolysaccharide-Induced Alzheimer's Disease in Rats.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,37895841,https://pubmed.ncbi.nlm.nih.gov/37895841,The aim of this study was to elucidate the potential ameliorative effects of dapagliflozin and/or hesperidin on Alzheimer's disease (AD) induced by lipopolysaccharide (LPS) injection in rats.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,38051653,https://pubmed.ncbi.nlm.nih.gov/38051653,In-depth analyses of lncRNA and circRNA expression in the hippocampus of LPS-induced AD mice by Byu d Mar 25.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,38051653,https://pubmed.ncbi.nlm.nih.gov/38051653,In-depth analyses of lncRNA and circRNA expression in the hippocampus of LPS-induced AD mice by Byu d Mar 25.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,38051653,https://pubmed.ncbi.nlm.nih.gov/38051653,In-depth analyses of lncRNA and circRNA expression in the hippocampus of LPS-induced AD mice by Byu d Mar 25.
Lipopolysaccharides,Alzheimers,C0023810,C0002395,38533683,https://pubmed.ncbi.nlm.nih.gov/38533683,"In the present study, the neuroprotective effects of four    Morus     extracts were assessed in LPS-induced AD in mice."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,38533683,https://pubmed.ncbi.nlm.nih.gov/38533683,"In the present study, the neuroprotective effects of four    Morus     extracts were assessed in LPS-induced AD in mice."
Lipopolysaccharides,Alzheimers,C0023810,C0002395,38533683,https://pubmed.ncbi.nlm.nih.gov/38533683,"In the present study, the neuroprotective effects of four    Morus     extracts were assessed in LPS-induced AD in mice."
Lipopolysaccharides,Hypertension,C0023810,C0020538,16675600,https://pubmed.ncbi.nlm.nih.gov/16675600,"In vivo, infusion with AngII but not with norepinephrine into rats for 7 d also enhanced glomerular NF-kappaB activation after systemic application of LPS, suggesting that the effects are independent of concomitantly induced hypertension."
Lipopolysaccharides,Hypertension,C0023810,C0020538,24764457,https://pubmed.ncbi.nlm.nih.gov/24764457,"In a previous study, we discovered that prenatal exposure to inflammatory stimulants, such as lipopolysaccharides (LPS), could lead to hypertension in adult rat offspring."
Lipopolysaccharides,Hypertension,C0023810,C0020538,25025169,https://pubmed.ncbi.nlm.nih.gov/25025169,BACKGROUND: Prenatal exposure to Lipopolysaccharide (LPS) produces hypertension in adult offspring rats.
Lipopolysaccharides,Hypertension,C0023810,C0020538,25025169,https://pubmed.ncbi.nlm.nih.gov/25025169,Lipopolysaccharide exposure during pregnancy leads to aortic dysfunction in offspring rats.
